clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191211190953,192.168.1.230,53790,131.188.37.207,50005,3,0.0-10.1,71434240,56624885,20191211190953,131.188.37.207,50005,91.15.236.140,53790,5,0.0-10.3,71434240,55625511
20191211191323,192.168.1.230,53812,131.188.37.207,50005,3,0.0-10.1,100007936,79424398,20191211191323,131.188.37.207,50005,91.15.236.140,53812,4,0.0-10.2,100007936,78134900
20191211191659,192.168.1.230,53834,131.188.37.207,50005,3,0.0-10.0,73400320,58478907,20191211191659,131.188.37.207,50005,91.15.236.140,53834,5,0.0-10.2,73400320,57467588
20191211192044,192.168.1.230,53856,131.188.37.207,50005,3,0.0-10.0,92274688,73563169,20191211192044,131.188.37.207,50005,91.15.236.140,53856,4,0.0-10.2,92274688,72343437
20191211192410,192.168.1.230,53878,131.188.37.207,50005,3,0.0-10.0,86114304,68756295,20191211192410,131.188.37.207,50005,91.15.236.140,53878,5,0.0-10.2,86114304,67805030
20191211192755,192.168.1.230,53900,131.188.37.207,50005,3,0.0-10.0,99352576,79293896,20191211192755,131.188.37.207,50005,91.15.236.140,53900,4,0.0-10.2,99352576,78230844
20191211193141,192.168.1.230,53922,131.188.37.207,50005,3,0.0-10.1,87031808,69265322,20191211193141,131.188.37.207,50005,91.15.236.140,53922,5,0.0-10.2,87031808,68280672
20191211193508,192.168.1.230,53944,131.188.37.207,50005,3,0.0-10.1,94109696,74727376,20191211193509,131.188.37.207,50005,91.15.236.140,53944,4,0.0-10.2,94109696,73746260
20191211193813,192.168.1.230,53966,131.188.37.207,50005,3,0.0-10.1,99090432,78657581,20191211193813,131.188.37.207,50005,91.15.236.140,53966,5,0.0-10.2,99090432,77498414
20191211194139,192.168.1.230,53988,131.188.37.207,50005,3,0.0-10.1,78643200,62553196,20191211194139,131.188.37.207,50005,91.15.236.140,53988,4,0.0-10.2,78643200,61847529
20191211194515,192.168.1.230,54010,131.188.37.207,50005,3,0.0-10.1,66846720,53182457,20191211194515,131.188.37.207,50005,91.15.236.140,54010,5,0.0-10.2,66846720,52360402
20191211194900,192.168.1.230,54032,131.188.37.207,50005,3,0.0-10.0,96206848,76739335,20191211194900,131.188.37.207,50005,91.15.236.140,54032,4,0.0-10.2,96206848,75672329
20191211195206,192.168.1.230,54054,131.188.37.207,50005,3,0.0-10.0,87293952,69563384,20191211195206,131.188.37.207,50005,91.15.236.140,54054,5,0.0-10.2,87293952,68477794
20191211195536,192.168.1.230,54076,131.188.37.207,50005,3,0.0-10.0,82444288,65909023,20191211195537,131.188.37.207,50005,91.15.236.140,54076,4,0.0-10.2,82444288,64782046
20191211195907,192.168.1.230,54098,131.188.37.207,50005,3,0.0-10.0,100401152,79996806,20191211195907,131.188.37.207,50005,91.15.236.140,54098,5,0.0-10.2,100401152,78902359
20191211200231,192.168.1.230,54120,131.188.37.207,50005,3,0.0-10.1,78249984,62212948,20191211200232,131.188.37.207,50005,91.15.236.140,54120,4,0.0-10.2,78249984,61459960
20191211200554,192.168.1.230,54142,131.188.37.207,50005,3,0.0-10.1,82968576,65929369,20191211200554,131.188.37.207,50005,91.15.236.140,54142,5,0.0-10.2,82968576,64832198
20191211200924,192.168.1.230,54164,131.188.37.207,50005,3,0.0-10.1,74973184,59580111,20191211200924,131.188.37.207,50005,91.15.236.140,54164,4,0.0-10.3,74973184,58252700
20191211201244,192.168.1.230,54186,131.188.37.207,50005,3,0.0-10.0,92798976,73957653,20191211201244,131.188.37.207,50005,91.15.236.140,54186,5,0.0-10.2,92798976,72950739
20191211201629,192.168.1.230,54208,131.188.37.207,50005,3,0.0-10.0,91226112,72625128,20191211201629,131.188.37.207,50005,91.15.236.140,54208,4,0.0-10.2,91226112,71648717
20191211201959,192.168.1.230,54230,131.188.37.207,50005,3,0.0-10.1,85852160,68185223,20191211201959,131.188.37.207,50005,91.15.236.140,54230,5,0.0-10.2,85852160,67097443
20191211202325,192.168.1.230,54252,131.188.37.207,50005,3,0.0-10.0,96731136,77383987,20191211202325,131.188.37.207,50005,91.15.236.140,54252,4,0.0-10.2,96731136,75632141
20191211202655,192.168.1.230,54274,131.188.37.207,50005,3,0.0-10.0,75497472,60156916,20191211202656,131.188.37.207,50005,91.15.236.140,54274,5,0.0-10.2,75497472,59140323
20191211203021,192.168.1.230,54296,131.188.37.207,50005,3,0.0-10.1,68550656,54464442,20191211203021,131.188.37.207,50005,91.15.236.140,54296,4,0.0-10.2,68550656,53518270
20191211203350,192.168.1.230,54318,131.188.37.207,50005,3,0.0-10.0,70909952,56649502,20191211203350,131.188.37.207,50005,91.15.236.140,54318,5,0.0-10.1,70909952,55911420
20191211203726,192.168.1.230,54340,131.188.37.207,50005,3,0.0-10.0,66060288,52665029,20191211203726,131.188.37.207,50005,91.15.236.140,54340,4,0.0-10.2,66060288,51755713
20191211204041,192.168.1.230,54362,131.188.37.207,50005,3,0.0-10.0,64094208,51177331,20191211204041,131.188.37.207,50005,91.15.236.140,54362,5,0.0-10.2,64094208,50334953
20191211204427,192.168.1.230,54384,131.188.37.207,50005,3,0.0-10.0,65667072,52371478,20191211204428,131.188.37.207,50005,91.15.236.140,54384,4,0.0-10.2,65667072,51579037
20191211204759,192.168.1.230,54406,131.188.37.207,50005,3,0.0-10.1,74186752,58655576,20191211204759,131.188.37.207,50005,91.15.236.140,54406,5,0.0-10.4,74186752,57288305
20191211205125,192.168.1.230,54428,131.188.37.207,50005,3,0.0-10.0,76677120,61217381,20191211205125,131.188.37.207,50005,91.15.236.140,54428,4,0.0-10.2,76677120,59971309
20191211205502,192.168.1.230,54450,131.188.37.207,50005,3,0.0-10.1,49938432,39647419,20191211205502,131.188.37.207,50005,91.15.236.140,54450,5,0.0-10.2,49938432,39039627
20191211205828,192.168.1.230,54472,131.188.37.207,50005,3,0.0-10.1,65536000,51983468,20191211205828,131.188.37.207,50005,91.15.236.140,54472,4,0.0-10.3,65536000,50729935
20191211210214,192.168.1.230,54494,131.188.37.207,50005,3,0.0-10.0,48234496,38479185,20191211210215,131.188.37.207,50005,91.15.236.140,54494,5,0.0-10.2,48234496,37711903
20191211210539,192.168.1.230,54516,131.188.37.207,50005,3,0.0-10.1,51642368,40852696,20191211210539,131.188.37.207,50005,91.15.236.140,54516,4,0.0-10.3,51642368,40015495
20191211210905,192.168.1.230,54538,131.188.37.207,50005,3,0.0-10.1,56098816,44564812,20191211210905,131.188.37.207,50005,91.15.236.140,54538,5,0.0-10.3,56098816,43561813
20191211211251,192.168.1.230,54560,131.188.37.207,50005,3,0.0-10.1,55967744,44455303,20191211211251,131.188.37.207,50005,91.15.236.140,54560,4,0.0-10.2,55967744,43697327
20191211211622,192.168.1.230,54582,131.188.37.207,50005,3,0.0-10.1,52166656,41510991,20191211211622,131.188.37.207,50005,91.15.236.140,54582,5,0.0-10.2,52166656,40881489
20191211211958,192.168.1.230,54604,131.188.37.207,50005,3,0.0-10.0,74055680,59109384,20191211211958,131.188.37.207,50005,91.15.236.140,54604,4,0.0-10.2,74055680,58151305
20191211212305,192.168.1.230,54626,131.188.37.207,50005,3,0.0-10.1,75628544,59886187,20191211212305,131.188.37.207,50005,91.15.236.140,54626,5,0.0-10.3,75628544,58531800
20191211212652,192.168.1.230,54648,131.188.37.207,50005,3,0.0-10.1,50724864,40377892,20191211212652,131.188.37.207,50005,91.15.236.140,54648,4,0.0-10.2,50724864,39726482
20191211213007,192.168.1.230,54670,131.188.37.207,50005,3,0.0-10.1,77594624,61754477,20191211213008,131.188.37.207,50005,91.15.236.140,54670,5,0.0-10.3,77594624,60281762
20191211213334,192.168.1.230,54692,131.188.37.207,50005,3,0.0-10.0,59375616,47386301,20191211213334,131.188.37.207,50005,91.15.236.140,54692,4,0.0-10.2,59375616,46413207
20191211213722,192.168.1.230,54714,131.188.37.207,50005,3,0.0-10.0,62783488,50006362,20191211213722,131.188.37.207,50005,91.15.236.140,54714,5,0.0-10.2,62783488,49399390
20191211214044,192.168.1.230,54736,131.188.37.207,50005,3,0.0-10.1,47054848,37437831,20191211214044,131.188.37.207,50005,91.15.236.140,54736,4,0.0-10.2,47054848,36853950
20191211214419,192.168.1.230,54758,131.188.37.207,50005,3,0.0-10.1,52822016,41984733,20191211214419,131.188.37.207,50005,91.15.236.140,54758,5,0.0-10.4,52822016,40603760
