clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191205171942,192.168.1.230,55844,131.188.37.207,50005,3,0.0-10.1,41811968,33061567,20191205171942,131.188.37.207,50005,91.15.236.140,55844,5,0.0-10.4,41811968,32048260
20191205172328,192.168.1.230,55866,131.188.37.207,50005,3,0.0-10.1,41811968,32995682,20191205172328,131.188.37.207,50005,91.15.236.140,55866,4,0.0-10.4,41811968,32026287
20191205172707,192.168.1.230,55888,131.188.37.207,50005,3,0.0-10.0,41418752,33063851,20191205172708,131.188.37.207,50005,91.15.236.140,55888,5,0.0-10.3,41418752,32049913
20191205173036,192.168.1.230,55910,131.188.37.207,50005,3,0.0-10.1,41943040,33059941,20191205173037,131.188.37.207,50005,91.15.236.140,55910,4,0.0-10.5,41943040,32052726
20191205173422,192.168.1.230,55932,131.188.37.207,50005,3,0.0-10.1,41811968,33021187,20191205173422,131.188.37.207,50005,91.15.236.140,55932,5,0.0-10.4,41811968,32057383
20191205173801,192.168.1.230,55954,131.188.37.207,50005,3,0.0-10.2,41418752,32637347,20191205173801,131.188.37.207,50005,91.15.236.140,55954,4,0.0-10.5,41418752,31693556
20191205174126,192.168.1.230,55976,131.188.37.207,50005,3,0.0-10.1,41680896,33070942,20191205174127,131.188.37.207,50005,91.15.236.140,55976,5,0.0-10.4,41680896,32057412
20191205174457,192.168.1.230,55998,131.188.37.207,50005,3,0.0-10.0,41418752,33082661,20191205174457,131.188.37.207,50005,91.15.236.140,55998,4,0.0-10.3,41418752,32054309
20191205174828,192.168.1.230,56020,131.188.37.207,50005,3,0.0-10.1,41680896,32991444,20191205174829,131.188.37.207,50005,91.15.236.140,56020,5,0.0-10.4,41680896,32029800
20191205175148,192.168.1.230,56042,131.188.37.207,50005,3,0.0-10.1,41811968,33007169,20191205175149,131.188.37.207,50005,91.15.236.140,56042,4,0.0-10.4,41811968,32049575
20191205175844,192.168.1.230,56086,131.188.37.207,50005,3,0.0-10.2,41811968,32892911,20191205175845,131.188.37.207,50005,91.15.236.140,56086,4,0.0-10.5,41811968,31936493
20191205180230,192.168.1.230,56108,131.188.37.207,50005,3,0.0-10.2,41811968,32906482,20191205180230,131.188.37.207,50005,91.15.236.140,56108,5,0.0-10.5,41811968,31904442
20191205180555,192.168.1.230,56130,131.188.37.207,50005,3,0.0-10.0,41287680,33016296,20191205180556,131.188.37.207,50005,91.15.236.140,56130,4,0.0-10.3,41287680,32057176
20191205180940,192.168.1.230,56152,131.188.37.207,50005,3,0.0-10.0,41418752,33021174,20191205180941,131.188.37.207,50005,91.15.236.140,56152,5,0.0-10.3,41418752,32054957
20191205181315,192.168.1.230,56174,131.188.37.207,50005,3,0.0-10.2,42074112,33058455,20191205181315,131.188.37.207,50005,91.15.236.140,56174,4,0.0-10.5,42074112,32056307
20191205181630,192.168.1.230,56196,131.188.37.207,50005,3,0.0-10.1,41680896,33075085,20191205181630,131.188.37.207,50005,91.15.236.140,56196,5,0.0-10.4,41680896,32057986
20191205182015,192.168.1.230,56218,131.188.37.207,50005,3,0.0-10.1,41811968,33016252,20191205182015,131.188.37.207,50005,91.15.236.140,56218,4,0.0-10.4,41811968,32057459
20191205182345,192.168.1.230,56240,131.188.37.207,50005,3,0.0-10.0,41287680,32916614,20191205182346,131.188.37.207,50005,91.15.236.140,56240,5,0.0-10.3,41287680,31951607
20191205182731,192.168.1.230,56262,131.188.37.207,50005,3,0.0-10.0,41287680,33016950,20191205182731,131.188.37.207,50005,91.15.236.140,56262,4,0.0-10.3,41287680,32048613
20191205183116,192.168.1.230,56284,131.188.37.207,50005,3,0.0-10.1,41549824,32995822,20191205183116,131.188.37.207,50005,91.15.236.140,56284,5,0.0-10.4,41549824,32036040
20191205183501,192.168.1.230,56306,131.188.37.207,50005,3,0.0-10.0,41287680,32898549,20191205183501,131.188.37.207,50005,91.15.236.140,56306,4,0.0-10.4,41287680,31878313
20191205183827,192.168.1.230,56328,131.188.37.207,50005,3,0.0-10.2,42074112,33026145,20191205183827,131.188.37.207,50005,91.15.236.140,56328,5,0.0-10.5,42074112,32062490
20191205184157,192.168.1.230,56350,131.188.37.207,50005,3,0.0-10.1,41549824,33007053,20191205184157,131.188.37.207,50005,91.15.236.140,56350,4,0.0-10.4,41549824,32046770
20191205184513,192.168.1.230,56372,131.188.37.207,50005,3,0.0-10.0,41156608,32829489,20191205184513,131.188.37.207,50005,91.15.236.140,56372,5,0.0-10.3,41156608,31866965
20191205184853,192.168.1.230,56394,131.188.37.207,50005,3,0.0-10.0,41418752,33026117,20191205184853,131.188.37.207,50005,91.15.236.140,56394,4,0.0-10.3,41418752,32057680
20191205185228,192.168.1.230,56416,131.188.37.207,50005,3,0.0-10.1,41811968,33014554,20191205185229,131.188.37.207,50005,91.15.236.140,56416,5,0.0-10.4,41811968,32057856
20191205185534,192.168.1.230,56438,131.188.37.207,50005,3,0.0-10.1,41418752,32877589,20191205185534,131.188.37.207,50005,91.15.236.140,56438,4,0.0-10.4,41418752,31923879
20191205185913,192.168.1.230,56460,131.188.37.207,50005,3,0.0-10.2,41811968,32951311,20191205185914,131.188.37.207,50005,91.15.236.140,56460,5,0.0-10.5,41811968,31944008
20191205190259,192.168.1.230,56482,131.188.37.207,50005,3,0.0-10.1,41680896,33028433,20191205190259,131.188.37.207,50005,91.15.236.140,56482,4,0.0-10.4,41680896,32058180
20191205190644,192.168.1.230,56504,131.188.37.207,50005,3,0.0-10.0,41549824,33079101,20191205190645,131.188.37.207,50005,91.15.236.140,56504,5,0.0-10.4,41549824,32057467
20191205191029,192.168.1.230,56526,131.188.37.207,50005,3,0.0-10.0,40370176,32209143,20191205191030,131.188.37.207,50005,91.15.236.140,56526,4,0.0-10.3,40370176,31269479
20191205191351,192.168.1.230,56548,131.188.37.207,50005,3,0.0-10.1,41811968,33000011,20191205191351,131.188.37.207,50005,91.15.236.140,56548,5,0.0-10.4,41811968,32036360
20191205191712,192.168.1.230,56570,131.188.37.207,50005,3,0.0-10.0,41025536,32795101,20191205191713,131.188.37.207,50005,91.15.236.140,56570,4,0.0-10.3,41025536,31827657
20191205192058,192.168.1.230,56592,131.188.37.207,50005,3,0.0-10.1,41943040,33072541,20191205192058,131.188.37.207,50005,91.15.236.140,56592,5,0.0-10.5,41943040,32059470
20191205192423,192.168.1.230,56614,131.188.37.207,50005,3,0.0-10.0,41287680,32904117,20191205192424,131.188.37.207,50005,91.15.236.140,56614,4,0.0-10.4,41287680,31883689
20191205192808,192.168.1.230,56636,131.188.37.207,50005,3,0.0-10.0,41418752,33075303,20191205192809,131.188.37.207,50005,91.15.236.140,56636,5,0.0-10.3,41418752,32054306
20191205193154,192.168.1.230,56658,131.188.37.207,50005,3,0.0-10.1,41811968,33071569,20191205193154,131.188.37.207,50005,91.15.236.140,56658,4,0.0-10.4,41811968,32056590
20191205193517,192.168.1.230,56680,131.188.37.207,50005,3,0.0-10.1,41811968,32998293,20191205193518,131.188.37.207,50005,91.15.236.140,56680,5,0.0-10.4,41811968,32030406
20191205193843,192.168.1.230,56702,131.188.37.207,50005,3,0.0-10.0,41287680,33002959,20191205193843,131.188.37.207,50005,91.15.236.140,56702,4,0.0-10.3,41287680,31989599
20191205194228,192.168.1.230,56724,131.188.37.207,50005,3,0.0-10.0,41418752,33062033,20191205194228,131.188.37.207,50005,91.15.236.140,56724,5,0.0-10.3,41418752,32055934
20191205194614,192.168.1.230,56746,131.188.37.207,50005,3,0.0-10.0,41287680,33024480,20191205194614,131.188.37.207,50005,91.15.236.140,56746,4,0.0-10.3,41287680,32053014
20191205195335,192.168.1.230,56790,131.188.37.207,50005,3,0.0-10.2,41680896,32847057,20191205195335,131.188.37.207,50005,91.15.236.140,56790,4,0.0-10.5,41680896,31887197
20191205195710,192.168.1.230,56812,131.188.37.207,50005,3,0.0-10.0,41287680,32973212,20191205195711,131.188.37.207,50005,91.15.236.140,56812,5,0.0-10.3,41287680,31998849
20191205200045,192.168.1.230,56834,131.188.37.207,50005,3,0.0-10.0,41287680,33014508,20191205200045,131.188.37.207,50005,91.15.236.140,56834,4,0.0-10.3,41287680,32049185
20191205200415,192.168.1.230,56856,131.188.37.207,50005,3,0.0-10.1,41811968,33066655,20191205200415,131.188.37.207,50005,91.15.236.140,56856,5,0.0-10.4,41811968,32051064
20191205200740,192.168.1.230,56878,131.188.37.207,50005,3,0.0-10.0,41287680,32910809,20191205200741,131.188.37.207,50005,91.15.236.140,56878,4,0.0-10.4,41287680,31907658
