clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191214183849,192.168.0.108,58748,131.188.37.207,50005,3,0.0-10.1,60555264,47979885,20191214183849,131.188.37.207,50005,95.90.222.106,48636,5,0.0-10.3,60555264,47166554
20191214184215,192.168.0.108,58770,131.188.37.207,50005,3,0.0-10.1,13893632,10973458,20191214184215,131.188.37.207,50005,95.90.222.106,48638,4,0.0-10.4,13893632,10711457
20191214184540,192.168.0.108,58792,131.188.37.207,50005,3,0.0-10.1,17301504,13729120,20191214184541,131.188.37.207,50005,95.90.222.106,48628,5,0.0-10.2,17301504,13528149
20191214184916,192.168.0.108,58814,131.188.37.207,50005,3,0.0-10.0,51904512,41388785,20191214184916,131.188.37.207,50005,95.90.222.106,48630,4,0.0-10.3,51904512,40135708
20191214185252,192.168.0.108,58836,131.188.37.207,50005,3,0.0-10.1,60293120,47891202,20191214185252,131.188.37.207,50005,95.90.222.106,48624,5,0.0-10.3,60293120,46913555
20191214185631,192.168.0.108,58858,131.188.37.207,50005,3,0.0-10.1,57409536,45590541,20191214185632,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.3,57409536,44629299
20191214185959,192.168.0.108,58880,131.188.37.207,50005,3,0.0-10.1,12976128,10239369,20191214185959,131.188.37.207,50005,95.90.222.106,48634,5,0.0-10.3,12976128,10036909
20191214190339,192.168.0.108,58902,131.188.37.207,50005,3,0.0-10.1,59637760,47337731,20191214190339,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.4,59637760,46001567
20191214190710,192.168.0.108,58924,131.188.37.207,50005,3,0.0-10.1,62128128,49378323,20191214190710,131.188.37.207,50005,95.90.222.106,48638,5,0.0-10.2,62128128,48490894
20191214191055,192.168.0.108,58946,131.188.37.207,50005,3,0.0-10.0,58458112,46706089,20191214191055,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.1,58458112,46532158
20191214191439,192.168.0.108,58968,131.188.37.207,50005,3,0.0-10.0,14942208,11934541,20191214191439,131.188.37.207,50005,95.90.222.106,48636,5,0.0-10.1,14942208,11845605
20191214191824,192.168.0.108,58990,131.188.37.207,50005,3,0.0-10.0,57540608,45901396,20191214191824,131.188.37.207,50005,95.90.222.106,48624,4,0.0-10.1,57540608,45608568
20191214192154,192.168.0.108,59012,131.188.37.207,50005,3,0.0-10.1,62521344,49555029,20191214192154,131.188.37.207,50005,95.90.222.106,48636,5,0.0-10.2,62521344,48821180
20191214192519,192.168.0.108,59034,131.188.37.207,50005,3,0.0-10.0,58720256,46957374,20191214192520,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.2,58720256,46075827
20191214192859,192.168.0.108,59056,131.188.37.207,50005,3,0.0-10.1,16646144,13242136,20191214192859,131.188.37.207,50005,95.90.222.106,48636,5,0.0-10.1,16646144,13192091
20191214193244,192.168.0.108,59078,131.188.37.207,50005,3,0.0-10.0,20971520,16745144,20191214193244,131.188.37.207,50005,95.90.222.106,48628,4,0.0-10.1,20971520,16686493
20191214193615,192.168.0.108,59100,131.188.37.207,50005,3,0.0-10.0,59113472,47262179,20191214193616,131.188.37.207,50005,95.90.222.106,48632,5,0.0-10.4,59113472,45621223
20191214194000,192.168.0.108,59122,131.188.37.207,50005,3,0.0-10.0,61341696,48975293,20191214194000,131.188.37.207,50005,95.90.222.106,48624,4,0.0-10.1,61341696,48552413
20191214194330,192.168.0.108,59144,131.188.37.207,50005,3,0.0-10.0,60686336,48369236,20191214194330,131.188.37.207,50005,95.90.222.106,48636,5,0.0-10.1,60686336,48072535
20191214194651,192.168.0.108,59166,131.188.37.207,50005,3,0.0-10.1,57802752,45962428,20191214194651,131.188.37.207,50005,95.90.222.106,48634,4,0.0-10.2,57802752,45117714
20191214195001,192.168.0.108,59188,131.188.37.207,50005,3,0.0-10.0,59113472,47250718,20191214195002,131.188.37.207,50005,95.90.222.106,48626,5,0.0-10.1,59113472,46893054
20191214195321,192.168.0.108,59210,131.188.37.207,50005,3,0.0-10.1,61734912,49084996,20191214195322,131.188.37.207,50005,95.90.222.106,48638,4,0.0-10.3,61734912,47767535
20191214195632,192.168.0.108,59232,131.188.37.207,50005,3,0.0-10.0,16777216,13356996,20191214195632,131.188.37.207,50005,95.90.222.106,48628,5,0.0-10.2,16777216,13196797
20191214200002,192.168.0.108,59254,131.188.37.207,50005,3,0.0-10.1,56623104,44991273,20191214200002,131.188.37.207,50005,95.90.222.106,48634,4,0.0-10.3,56623104,44157639
20191214200328,192.168.0.108,59276,131.188.37.207,50005,3,0.0-10.1,61865984,49055316,20191214200328,131.188.37.207,50005,95.90.222.106,48628,5,0.0-10.3,61865984,48092109
20191214200713,192.168.0.108,59298,131.188.37.207,50005,3,0.0-10.2,18087936,14234623,20191214200714,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.5,18087936,13806894
20191214201044,192.168.0.108,59320,131.188.37.207,50005,3,0.0-10.0,42336256,33743082,20191214201044,131.188.37.207,50005,95.90.222.106,48638,5,0.0-10.1,42336256,33620265
20191214201405,192.168.0.108,59342,131.188.37.207,50005,3,0.0-10.0,61210624,48752486,20191214201405,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.2,61210624,47852380
20191214201748,192.168.0.108,59364,131.188.37.207,50005,3,0.0-10.1,55967744,44494697,20191214201749,131.188.37.207,50005,95.90.222.106,48638,5,0.0-10.3,55967744,43628323
20191214202118,192.168.0.108,59386,131.188.37.207,50005,3,0.0-10.0,48234496,38501073,20191214202118,131.188.37.207,50005,95.90.222.106,48624,4,0.0-10.1,48234496,38306712
20191214202459,192.168.0.108,59408,131.188.37.207,50005,3,0.0-10.1,59375616,47121695,20191214202459,131.188.37.207,50005,95.90.222.106,48634,5,0.0-10.3,59375616,46199838
20191214202834,192.168.0.108,59430,131.188.37.207,50005,3,0.0-10.0,61472768,48985344,20191214202834,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.3,61472768,47874239
20191214203219,192.168.0.108,59452,131.188.37.207,50005,3,0.0-10.0,57671680,46100495,20191214203219,131.188.37.207,50005,95.90.222.106,48634,5,0.0-10.1,57671680,45876175
20191214203530,192.168.0.108,59474,131.188.37.207,50005,3,0.0-10.0,61603840,49040171,20191214203530,131.188.37.207,50005,95.90.222.106,48638,4,0.0-10.1,61603840,48718618
20191214203850,192.168.0.108,59496,131.188.37.207,50005,3,0.0-10.0,57540608,46006037,20191214203850,131.188.37.207,50005,95.90.222.106,48636,5,0.0-10.1,57540608,45758966
20191214204215,192.168.0.108,59518,131.188.37.207,50005,3,0.0-10.1,56098816,44496939,20191214204215,131.188.37.207,50005,95.90.222.106,48634,4,0.0-10.3,56098816,43645118
20191214204541,192.168.0.108,59540,131.188.37.207,50005,3,0.0-10.2,8781824,6903287,20191214204541,131.188.37.207,50005,95.90.222.106,48624,5,0.0-10.3,8781824,6826863
20191214204917,192.168.0.108,59562,131.188.37.207,50005,3,0.0-10.0,54525952,43565546,20191214204917,131.188.37.207,50005,95.90.222.106,48628,4,0.0-10.2,54525952,42975577
20191214205253,192.168.0.108,59584,131.188.37.207,50005,3,0.0-10.0,61079552,48863113,20191214205253,131.188.37.207,50005,95.90.222.106,48636,5,0.0-10.1,61079552,48466507
20191214205614,192.168.0.108,59606,131.188.37.207,50005,3,0.0-10.1,53608448,42491940,20191214205614,131.188.37.207,50005,95.90.222.106,48626,4,0.0-10.3,53608448,41638991
