clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191225185543,192.168.0.108,40854,131.188.37.207,50004,3,0.0-10.1,464125952,368171415,20191225185543,131.188.37.207,50004,95.90.219.250,41456,4,0.0-10.0,464125952,370474085
20191225185928,192.168.0.108,40876,131.188.37.207,50004,3,0.0-10.1,485097472,384961903,20191225185928,131.188.37.207,50004,95.90.219.250,41428,4,0.0-10.0,485097472,387559384
20191225190314,192.168.0.108,40898,131.188.37.207,50004,3,0.0-10.1,174325760,138309403,20191225190314,131.188.37.207,50004,95.90.219.250,41446,4,0.0-10.0,174325760,139300440
20191225190638,192.168.0.108,40920,131.188.37.207,50004,3,0.0-10.1,412090368,327056950,20191225190638,131.188.37.207,50004,95.90.219.250,41434,4,0.0-10.0,412090368,329527895
20191225190953,192.168.0.108,40942,131.188.37.207,50004,3,0.0-10.1,485228544,384572735,20191225190953,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,485228544,387127216
20191225191324,192.168.0.108,40964,131.188.37.207,50004,3,0.0-10.1,477888512,378241423,20191225191324,131.188.37.207,50004,95.90.219.250,41470,4,0.0-10.0,477888512,381159251
20191225191644,192.168.0.108,40986,131.188.37.207,50004,3,0.0-10.1,482607104,383256902,20191225191644,131.188.37.207,50004,95.90.219.250,41454,4,0.0-10.0,482607104,385622049
20191225192030,192.168.0.108,41008,131.188.37.207,50004,3,0.0-10.1,487325696,386354850,20191225192030,131.188.37.207,50004,95.90.219.250,41466,4,0.0-10.0,487325696,388617679
20191225192354,192.168.0.108,41030,131.188.37.207,50004,3,0.0-10.1,484966400,385343114,20191225192354,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,484966400,387633010
20191225192714,192.168.0.108,41052,131.188.37.207,50004,3,0.0-10.1,460718080,365539426,20191225192714,131.188.37.207,50004,95.90.219.250,41454,4,0.0-10.0,460718080,367579866
20191225193024,192.168.0.108,41074,131.188.37.207,50004,3,0.0-10.1,481296384,382475857,20191225193024,131.188.37.207,50004,95.90.219.250,41452,4,0.0-10.0,481296384,384819107
20191225193410,192.168.0.108,41096,131.188.37.207,50004,3,0.0-10.1,483524608,383290918,20191225193410,131.188.37.207,50004,95.90.219.250,41456,4,0.0-10.0,483524608,385659045
20191225193730,192.168.0.108,41118,131.188.37.207,50004,3,0.0-10.1,467533824,371051817,20191225193730,131.188.37.207,50004,95.90.219.250,41458,4,0.0-10.0,467533824,373597571
20191225194050,192.168.0.108,41140,131.188.37.207,50004,3,0.0-10.1,483393536,383749367,20191225194050,131.188.37.207,50004,95.90.219.250,41434,4,0.0-10.0,483393536,386292803
20191225194436,192.168.0.108,41162,131.188.37.207,50004,3,0.0-10.1,483000320,382862112,20191225194436,131.188.37.207,50004,95.90.219.250,41430,4,0.0-10.0,483000320,385367624
20191225194821,192.168.0.108,41184,131.188.37.207,50004,3,0.0-10.1,477626368,378604342,20191225194821,131.188.37.207,50004,95.90.219.250,41426,4,0.0-10.0,477626368,381099602
20191225195152,192.168.0.108,41206,131.188.37.207,50004,3,0.0-10.1,480509952,381273058,20191225195152,131.188.37.207,50004,95.90.219.250,41438,4,0.0-10.0,480509952,383817075
20191225195527,192.168.0.108,41228,131.188.37.207,50004,3,0.0-10.1,484966400,384688533,20191225195527,131.188.37.207,50004,95.90.219.250,41432,4,0.0-10.0,484966400,387422399
20191225195858,192.168.0.108,41250,131.188.37.207,50004,3,0.0-10.1,473956352,375820839,20191225195858,131.188.37.207,50004,95.90.219.250,41452,4,0.0-10.0,473956352,378319839
20191225200208,192.168.0.108,41272,131.188.37.207,50004,3,0.0-10.1,241172480,190401906,20191225200208,131.188.37.207,50004,95.90.219.250,41470,4,0.0-10.0,241172480,192869264
20191225200534,192.168.0.108,41294,131.188.37.207,50004,3,0.0-10.1,440664064,349093172,20191225200534,131.188.37.207,50004,95.90.219.250,41438,4,0.0-10.0,440664064,351497216
20191225200904,192.168.0.108,41316,131.188.37.207,50004,3,0.0-10.1,486539264,385807026,20191225200904,131.188.37.207,50004,95.90.219.250,41434,4,0.0-10.0,486539264,388433607
20191225201249,192.168.0.108,41338,131.188.37.207,50004,3,0.0-10.1,477233152,378618619,20191225201249,131.188.37.207,50004,95.90.219.250,41448,4,0.0-10.0,477233152,380961473
20191225201619,192.168.0.108,41360,131.188.37.207,50004,3,0.0-10.1,481558528,381962063,20191225201619,131.188.37.207,50004,95.90.219.250,41470,4,0.0-10.0,481558528,384502041
20191225202004,192.168.0.108,41382,131.188.37.207,50004,3,0.0-10.1,473432064,375635501,20191225202004,131.188.37.207,50004,95.90.219.250,41426,4,0.0-10.0,473432064,377815054
20191225202350,192.168.0.108,41404,131.188.37.207,50004,3,0.0-10.1,484573184,384318664,20191225202349,131.188.37.207,50004,95.90.219.250,41450,4,0.0-10.0,484573184,386846865
20191225202735,192.168.0.108,41426,131.188.37.207,50004,3,0.0-10.1,481951744,382031916,20191225202735,131.188.37.207,50004,95.90.219.250,41456,4,0.0-10.0,481951744,384557239
20191225203120,192.168.0.108,41448,131.188.37.207,50004,3,0.0-10.1,479592448,381187321,20191225203120,131.188.37.207,50004,95.90.219.250,41470,4,0.0-10.0,479592448,383578255
20191225203506,192.168.0.108,41470,131.188.37.207,50004,3,0.0-10.1,484966400,384963704,20191225203506,131.188.37.207,50004,95.90.219.250,41438,4,0.0-10.0,484966400,387269683
20191225203851,192.168.0.108,41492,131.188.37.207,50004,3,0.0-10.1,472907776,375813867,20191225203851,131.188.37.207,50004,95.90.219.250,41456,4,0.0-10.0,472907776,378296713
