clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191217131528,192.168.1.230,51056,131.188.37.207,50004,3,0.0-10.1,382599168,303677759,20191217131528,131.188.37.207,50004,91.15.236.140,51056,4,0.0-10.0,382599168,304669900
20191217131857,192.168.1.230,51078,131.188.37.207,50004,3,0.0-10.0,489291776,389964619,20191217131857,131.188.37.207,50004,91.15.236.140,51078,4,0.0-10.0,489291776,391313952
20191217132243,192.168.1.230,51100,131.188.37.207,50004,3,0.0-10.1,467795968,372335073,20191217132243,131.188.37.207,50004,91.15.236.140,51100,4,0.0-10.0,467795968,374006050
20191217132624,192.168.1.230,51122,131.188.37.207,50004,3,0.0-10.0,474611712,378036631,20191217132624,131.188.37.207,50004,91.15.236.140,51122,4,0.0-10.0,474611712,379643091
20191217133008,192.168.1.230,51144,131.188.37.207,50004,3,0.0-10.0,452329472,360367332,20191217133008,131.188.37.207,50004,91.15.236.140,51144,4,0.0-10.0,452329472,361821172
20191217133348,192.168.1.230,51166,131.188.37.207,50004,3,0.0-10.0,343277568,273331438,20191217133348,131.188.37.207,50004,91.15.236.140,51166,4,0.0-10.0,343277568,274475292
20191217133652,192.168.1.230,51188,131.188.37.207,50004,3,0.0-10.1,416415744,331425356,20191217133652,131.188.37.207,50004,91.15.236.140,51188,4,0.0-10.0,416415744,332424199
20191217134018,192.168.1.230,51210,131.188.37.207,50004,3,0.0-10.1,486670336,387301271,20191217134018,131.188.37.207,50004,91.15.236.140,51210,4,0.0-10.0,486670336,388752168
20191217134403,192.168.1.230,51232,131.188.37.207,50004,3,0.0-10.1,455081984,362111164,20191217134403,131.188.37.207,50004,91.15.236.140,51232,4,0.0-10.0,455081984,363527130
20191217134726,192.168.1.230,51254,131.188.37.207,50004,3,0.0-10.0,422445056,336447816,20191217134726,131.188.37.207,50004,91.15.236.140,51254,4,0.0-10.0,422445056,337733647
20191217135056,192.168.1.230,51276,131.188.37.207,50004,3,0.0-10.1,464125952,369086097,20191217135056,131.188.37.207,50004,91.15.236.140,51276,4,0.0-10.0,464125952,370926459
20191217135427,192.168.1.230,51298,131.188.37.207,50004,3,0.0-10.1,352845824,279177123,20191217135427,131.188.37.207,50004,91.15.236.140,51298,4,0.0-10.0,352845824,281023295
20191217135807,192.168.1.230,51320,131.188.37.207,50004,3,0.0-10.1,446824448,355105457,20191217135807,131.188.37.207,50004,91.15.236.140,51320,4,0.0-10.0,446824448,356495914
20191217140107,192.168.1.230,51342,131.188.37.207,50004,3,0.0-10.1,401604608,318762466,20191217140107,131.188.37.207,50004,91.15.236.140,51342,4,0.0-10.0,401604608,319731295
20191217140427,192.168.1.230,51364,131.188.37.207,50004,3,0.0-10.1,426377216,338754811,20191217140427,131.188.37.207,50004,91.15.236.140,51364,4,0.0-10.0,426377216,340573543
20191217140752,192.168.1.230,51386,131.188.37.207,50004,3,0.0-10.1,444334080,353283056,20191217140752,131.188.37.207,50004,91.15.236.140,51386,4,0.0-10.0,444334080,354478623
20191217141128,192.168.1.230,51408,131.188.37.207,50004,3,0.0-10.0,469499904,373748336,20191217141128,131.188.37.207,50004,91.15.236.140,51408,4,0.0-10.0,469499904,374963909
20191217141458,192.168.1.230,51430,131.188.37.207,50004,3,0.0-10.0,448004096,356894540,20191217141458,131.188.37.207,50004,91.15.236.140,51430,4,0.0-10.0,448004096,358320289
20191217141843,192.168.1.230,51452,131.188.37.207,50004,3,0.0-10.1,444989440,354104810,20191217141843,131.188.37.207,50004,91.15.236.140,51452,4,0.0-10.0,444989440,355463901
20191217142229,192.168.1.230,51474,131.188.37.207,50004,3,0.0-10.2,478150656,375292540,20191217142229,131.188.37.207,50004,91.15.236.140,51474,4,0.0-10.0,478150656,380747422
20191217142605,192.168.1.230,51496,131.188.37.207,50004,3,0.0-10.1,439353344,347358419,20191217142604,131.188.37.207,50004,91.15.236.140,51496,4,0.0-10.0,439353344,349871690
20191217142930,192.168.1.230,51518,131.188.37.207,50004,3,0.0-10.0,385744896,307136526,20191217142930,131.188.37.207,50004,91.15.236.140,51518,4,0.0-10.0,385744896,308281346
20191217143256,192.168.1.230,51540,131.188.37.207,50004,3,0.0-10.1,437518336,348256461,20191217143256,131.188.37.207,50004,91.15.236.140,51540,4,0.0-10.0,437518336,349697667
20191217143636,192.168.1.230,51562,131.188.37.207,50004,3,0.0-10.0,473169920,377077888,20191217143636,131.188.37.207,50004,91.15.236.140,51562,4,0.0-10.0,473169920,378281012
20191217144002,192.168.1.230,51584,131.188.37.207,50004,3,0.0-10.1,360841216,287206324,20191217144002,131.188.37.207,50004,91.15.236.140,51584,4,0.0-10.0,360841216,288310681
20191217144348,192.168.1.230,51606,131.188.37.207,50004,3,0.0-10.1,416153600,330202113,20191217144348,131.188.37.207,50004,91.15.236.140,51606,4,0.0-10.1,416153600,331171249
20191217144734,192.168.1.230,51628,131.188.37.207,50004,3,0.0-10.1,475004928,376782676,20191217144734,131.188.37.207,50004,91.15.236.140,51628,4,0.0-10.0,475004928,379748827
20191217145100,192.168.1.230,51650,131.188.37.207,50004,3,0.0-10.0,379846656,302446510,20191217145100,131.188.37.207,50004,91.15.236.140,51650,4,0.0-10.0,379846656,303593525
20191217145419,192.168.1.230,51672,131.188.37.207,50004,3,0.0-10.1,437387264,347598731,20191217145419,131.188.37.207,50004,91.15.236.140,51672,4,0.0-10.0,437387264,349540556
20191217145755,192.168.1.230,51694,131.188.37.207,50004,3,0.0-10.1,439746560,349422884,20191217145755,131.188.37.207,50004,91.15.236.140,51694,4,0.0-10.0,439746560,351015466
20191217150140,192.168.1.230,51716,131.188.37.207,50004,3,0.0-10.0,418119680,332996891,20191217150140,131.188.37.207,50004,91.15.236.140,51716,4,0.0-10.0,418119680,334123063
20191217150516,192.168.1.230,51738,131.188.37.207,50004,3,0.0-10.0,404357120,322111600,20191217150516,131.188.37.207,50004,91.15.236.140,51738,4,0.0-10.0,404357120,323307424
20191217150851,192.168.1.230,51760,131.188.37.207,50004,3,0.0-10.0,450232320,358714123,20191217150851,131.188.37.207,50004,91.15.236.140,51760,4,0.0-10.0,450232320,360036944
20191217151236,192.168.1.230,51782,131.188.37.207,50004,3,0.0-10.1,415760384,328968923,20191217151236,131.188.37.207,50004,91.15.236.140,51782,4,0.0-10.1,415760384,329838750
20191217151600,192.168.1.230,51804,131.188.37.207,50004,3,0.0-10.0,460324864,366832143,20191217151600,131.188.37.207,50004,91.15.236.140,51804,4,0.0-10.0,460324864,368137117
20191217151946,192.168.1.230,51826,131.188.37.207,50004,3,0.0-10.1,429522944,341791037,20191217151946,131.188.37.207,50004,91.15.236.140,51826,4,0.0-10.0,429522944,342991366
20191217152317,192.168.1.230,51848,131.188.37.207,50004,3,0.0-10.1,391380992,310180750,20191217152317,131.188.37.207,50004,91.15.236.140,51848,4,0.0-10.1,391380992,311411059
20191217152702,192.168.1.230,51870,131.188.37.207,50004,3,0.0-10.1,417595392,332179502,20191217152702,131.188.37.207,50004,91.15.236.140,51870,4,0.0-10.0,417595392,333994618
20191217153038,192.168.1.230,51892,131.188.37.207,50004,3,0.0-10.0,424017920,337874292,20191217153038,131.188.37.207,50004,91.15.236.140,51892,4,0.0-10.0,424017920,339020280
20191217153408,192.168.1.230,51914,131.188.37.207,50004,3,0.0-10.1,418250752,332474757,20191217153408,131.188.37.207,50004,91.15.236.140,51914,4,0.0-10.0,418250752,334191718
20191217153728,192.168.1.230,51936,131.188.37.207,50004,3,0.0-10.1,309198848,245942890,20191217153728,131.188.37.207,50004,91.15.236.140,51936,4,0.0-10.0,309198848,246913522
20191217154108,192.168.1.230,51958,131.188.37.207,50004,3,0.0-10.0,453246976,360955593,20191217154108,131.188.37.207,50004,91.15.236.140,51958,4,0.0-10.0,453246976,362354078
20191217154455,192.168.1.230,51980,131.188.37.207,50004,3,0.0-10.1,380239872,302525797,20191217154455,131.188.37.207,50004,91.15.236.140,51980,4,0.0-10.0,380239872,303851432
20191217154819,192.168.1.230,52002,131.188.37.207,50004,3,0.0-10.0,451674112,360185650,20191217154819,131.188.37.207,50004,91.15.236.140,52002,4,0.0-10.0,451674112,361304351
20191217155204,192.168.1.230,52024,131.188.37.207,50004,3,0.0-10.0,332922880,265128548,20191217155204,131.188.37.207,50004,91.15.236.140,52024,4,0.0-10.0,332922880,266083369
20191217155535,192.168.1.230,52046,131.188.37.207,50004,3,0.0-10.1,457179136,363888351,20191217155535,131.188.37.207,50004,91.15.236.140,52046,4,0.0-10.0,457179136,365559286
20191217155900,192.168.1.230,52068,131.188.37.207,50004,3,0.0-10.0,471728128,375955712,20191217155900,131.188.37.207,50004,91.15.236.140,52068,4,0.0-10.0,471728128,377044029
