clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191210143409,192.168.1.230,45124,131.188.37.207,50004,3,0.0-10.4,79429632,61205767,20191210143409,131.188.37.207,50004,91.15.236.140,45124,4,0.0-10.0,79429632,63302270
20191210143754,192.168.1.230,45146,131.188.37.207,50004,3,0.0-10.4,79298560,61148853,20191210143754,131.188.37.207,50004,91.15.236.140,45146,4,0.0-10.0,79298560,63290185
20191210144125,192.168.1.230,45168,131.188.37.207,50004,3,0.0-10.5,79298560,60337764,20191210144124,131.188.37.207,50004,91.15.236.140,45168,4,0.0-10.2,79298560,62367664
20191210144444,192.168.1.230,45190,131.188.37.207,50004,3,0.0-10.4,79036416,60697914,20191210144444,131.188.37.207,50004,91.15.236.140,45190,4,0.0-10.1,79036416,62816179
20191210144810,192.168.1.230,45212,131.188.37.207,50004,3,0.0-10.4,69599232,53674565,20191210144809,131.188.37.207,50004,91.15.236.140,45212,4,0.0-10.0,69599232,55577450
20191210145155,192.168.1.230,45234,131.188.37.207,50004,3,0.0-10.5,70778880,53763059,20191210145155,131.188.37.207,50004,91.15.236.140,45234,4,0.0-10.2,70778880,55638568
20191210145535,192.168.1.230,45256,131.188.37.207,50004,3,0.0-10.4,69730304,53810049,20191210145535,131.188.37.207,50004,91.15.236.140,45256,4,0.0-10.0,69730304,55651025
20191210145900,192.168.1.230,45278,131.188.37.207,50004,3,0.0-10.5,70778880,54020576,20191210145900,131.188.37.207,50004,91.15.236.140,45278,4,0.0-10.1,70778880,55859465
20191210150241,192.168.1.230,45300,131.188.37.207,50004,3,0.0-10.5,80478208,61220468,20191210150240,131.188.37.207,50004,91.15.236.140,45300,4,0.0-10.2,80478208,63280268
20191210150626,192.168.1.230,45322,131.188.37.207,50004,3,0.0-10.5,79691776,60833202,20191210150626,131.188.37.207,50004,91.15.236.140,45322,4,0.0-10.1,79691776,62920280
20191210150931,192.168.1.230,45344,131.188.37.207,50004,3,0.0-10.4,79036416,60993366,20191210150931,131.188.37.207,50004,91.15.236.140,45344,4,0.0-10.0,79036416,63124926
20191210151257,192.168.1.230,45366,131.188.37.207,50004,3,0.0-10.5,80216064,61199725,20191210151256,131.188.37.207,50004,91.15.236.140,45366,4,0.0-10.1,80216064,63268634
20191210151622,192.168.1.230,45388,131.188.37.207,50004,3,0.0-10.5,79560704,60841948,20191210151622,131.188.37.207,50004,91.15.236.140,45388,4,0.0-10.1,79560704,62911019
20191210152007,192.168.1.230,45410,131.188.37.207,50004,3,0.0-10.5,78643200,60037720,20191210152007,131.188.37.207,50004,91.15.236.140,45410,4,0.0-10.1,78643200,62128761
20191210152327,192.168.1.230,45432,131.188.37.207,50004,3,0.0-10.4,69992448,53659558,20191210152327,131.188.37.207,50004,91.15.236.140,45432,4,0.0-10.1,69992448,55513197
20191210152703,192.168.1.230,45454,131.188.37.207,50004,3,0.0-10.5,79822848,60934564,20191210152702,131.188.37.207,50004,91.15.236.140,45454,4,0.0-10.1,79822848,62998406
20191210153028,192.168.1.230,45476,131.188.37.207,50004,3,0.0-10.5,80478208,61214268,20191210153028,131.188.37.207,50004,91.15.236.140,45476,4,0.0-10.2,80478208,63291279
20191210153414,192.168.1.230,45498,131.188.37.207,50004,3,0.0-10.4,68026368,52367991,20191210153413,131.188.37.207,50004,91.15.236.140,45498,4,0.0-10.1,68026368,54149723
20191210153744,192.168.1.230,45520,131.188.37.207,50004,3,0.0-10.5,70778880,53923900,20191210153744,131.188.37.207,50004,91.15.236.140,45520,4,0.0-10.2,70778880,55775560
20191210154108,192.168.1.230,45542,131.188.37.207,50004,3,0.0-10.5,80216064,61071854,20191210154108,131.188.37.207,50004,91.15.236.140,45542,4,0.0-10.2,80216064,63139435
20191210154450,192.168.1.230,45564,131.188.37.207,50004,3,0.0-10.4,79298560,60737499,20191210154449,131.188.37.207,50004,91.15.236.140,45564,4,0.0-10.1,79298560,62851886
20191210154835,192.168.1.230,45586,131.188.37.207,50004,3,0.0-10.4,79298560,60778372,20191210154835,131.188.37.207,50004,91.15.236.140,45586,4,0.0-10.1,79298560,62841315
20191210155220,192.168.1.230,45608,131.188.37.207,50004,3,0.0-10.4,69468160,53269375,20191210155220,131.188.37.207,50004,91.15.236.140,45608,4,0.0-10.1,69468160,55102590
20191210155556,192.168.1.230,45630,131.188.37.207,50004,3,0.0-10.5,80216064,61220709,20191210155556,131.188.37.207,50004,91.15.236.140,45630,4,0.0-10.1,80216064,63293427
20191210155932,192.168.1.230,45652,131.188.37.207,50004,3,0.0-10.4,78643200,60469877,20191210155931,131.188.37.207,50004,91.15.236.140,45652,4,0.0-10.1,78643200,62523202
20191210160257,192.168.1.230,45674,131.188.37.207,50004,3,0.0-10.5,80347136,61218113,20191210160257,131.188.37.207,50004,91.15.236.140,45674,4,0.0-10.1,80347136,63355936
20191210160628,192.168.1.230,45696,131.188.37.207,50004,3,0.0-10.3,79167488,61205643,20191210160627,131.188.37.207,50004,91.15.236.140,45696,4,0.0-10.0,79167488,63293564
20191210160958,192.168.1.230,45718,131.188.37.207,50004,3,0.0-10.5,79167488,60503757,20191210160958,131.188.37.207,50004,91.15.236.140,45718,4,0.0-10.1,79167488,62588950
20191210161337,192.168.1.230,45740,131.188.37.207,50004,3,0.0-10.4,79429632,60991726,20191210161337,131.188.37.207,50004,91.15.236.140,45740,4,0.0-10.1,79429632,63114526
20191210161703,192.168.1.230,45762,131.188.37.207,50004,3,0.0-10.5,79691776,60996063,20191210161703,131.188.37.207,50004,91.15.236.140,45762,4,0.0-10.1,79691776,63112663
20191210162038,192.168.1.230,45784,131.188.37.207,50004,3,0.0-10.5,79953920,61183689,20191210162038,131.188.37.207,50004,91.15.236.140,45784,4,0.0-10.1,79953920,63354608
20191210162354,192.168.1.230,45806,131.188.37.207,50004,3,0.0-10.4,69992448,53729310,20191210162353,131.188.37.207,50004,91.15.236.140,45806,4,0.0-10.1,69992448,55627893
20191210162724,192.168.1.230,45828,131.188.37.207,50004,3,0.0-10.5,70778880,53796557,20191210162723,131.188.37.207,50004,91.15.236.140,45828,4,0.0-10.2,70778880,55685773
20191210163109,192.168.1.230,45850,131.188.37.207,50004,3,0.0-10.5,79036416,60324507,20191210163108,131.188.37.207,50004,91.15.236.140,45850,4,0.0-10.1,79036416,62376114
20191210163444,192.168.1.230,45872,131.188.37.207,50004,3,0.0-10.4,78905344,60823188,20191210163443,131.188.37.207,50004,91.15.236.140,45872,4,0.0-10.0,78905344,62945171
20191210163814,192.168.1.230,45894,131.188.37.207,50004,3,0.0-10.3,78905344,60992666,20191210163814,131.188.37.207,50004,91.15.236.140,45894,4,0.0-10.0,78905344,63071144
20191210164144,192.168.1.230,45916,131.188.37.207,50004,3,0.0-10.5,80478208,61208850,20191210164144,131.188.37.207,50004,91.15.236.140,45916,4,0.0-10.2,80478208,63332712
20191210164519,192.168.1.230,45938,131.188.37.207,50004,3,0.0-10.4,78643200,60427845,20191210164519,131.188.37.207,50004,91.15.236.140,45938,4,0.0-10.1,78643200,62466196
20191210164906,192.168.1.230,45960,131.188.37.207,50004,3,0.0-10.4,79298560,61215311,20191210164905,131.188.37.207,50004,91.15.236.140,45960,4,0.0-10.0,79298560,63366451
20191210165221,192.168.1.230,45982,131.188.37.207,50004,3,0.0-10.4,79298560,61200347,20191210165221,131.188.37.207,50004,91.15.236.140,45982,4,0.0-10.0,79298560,63298338
20191210165552,192.168.1.230,46004,131.188.37.207,50004,3,0.0-10.5,79953920,61201211,20191210165551,131.188.37.207,50004,91.15.236.140,46004,4,0.0-10.1,79953920,63312906
20191210165917,192.168.1.230,46026,131.188.37.207,50004,3,0.0-10.4,69599232,53759945,20191210165917,131.188.37.207,50004,91.15.236.140,46026,4,0.0-10.0,69599232,55618355
20191210170241,192.168.1.230,46048,131.188.37.207,50004,3,0.0-10.4,79691776,61207724,20191210170241,131.188.37.207,50004,91.15.236.140,46048,4,0.0-10.1,79691776,63276480
20191210170611,192.168.1.230,46070,131.188.37.207,50004,3,0.0-10.4,74711040,57717109,20191210170611,131.188.37.207,50004,91.15.236.140,46070,4,0.0-10.0,74711040,59687317
20191210170942,192.168.1.230,46092,131.188.37.207,50004,3,0.0-10.4,79429632,61052641,20191210170942,131.188.37.207,50004,91.15.236.140,46092,4,0.0-10.1,79429632,63197453
20191210171313,192.168.1.230,46114,131.188.37.207,50004,3,0.0-10.5,79298560,60637545,20191210171313,131.188.37.207,50004,91.15.236.140,46114,4,0.0-10.1,79298560,62734812
20191210171628,192.168.1.230,46136,131.188.37.207,50004,3,0.0-10.4,78774272,60656711,20191210171628,131.188.37.207,50004,91.15.236.140,46136,4,0.0-10.1,78774272,62701820
20191210172014,192.168.1.230,46158,131.188.37.207,50004,3,0.0-10.5,80347136,61201075,20191210172013,131.188.37.207,50004,91.15.236.140,46158,4,0.0-10.2,80347136,63315315
